Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
84420,France,"A wonderfully toasty, yeasty wine, with creamed apple fruits, flavors that show some softness but never deviate from a crisp, steely character. Although this wine is ready to drink, consider keeping for 3–4 years.",Brut Millesimé,94,80.0,Champagne,Champagne,,Champagne Blend,Taittinger
84432,Austria,"Tight, mineral, taut wine, showing citrus, lime zest and pear skin flavors. Stone fruits emerge in an elegant texture. This is structured, powerful, offering serious aging potential.",Gloria,94,80.0,Burgenland,,,Chardonnay,Kollwentz
84625,France,"Full bodied and ripe, this Chardonnay is packed with yellow fruit and pear flavors, and it shows the steely, minerally character typical of Chablis. It has a youthful brightness on the finish, and it will fill out over the next few months.",Vieilles Vignes Fourchaume Premier Cru,89,80.0,Burgundy,Chablis,,Chardonnay,Domaine Vrignaud
84636,US,"A thoroughly good Cabernet that represents a welcome return to form after a disappointing period for the winery in the mid-2000s. Dry, rich and dramatically structured, this cellarworthy wine has impressive flavors of blackberries and cassis, with earthier notes of black olive tapenade and cedarwood. Could easily score even higher down the road.",Villa Vista,94,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Kuleto Estate
84741,Italy,"This is a lovely Barolo with oak-driven aromas of vanilla and sweet spice between delicate layers of rose, tar and wild berry. There's plenty of tasty pulp and substance backed by tight tannins that will undoubtedly relax with more time in the bottle. Cellar age this wine five to ten more years.",Ciabot Berton,93,80.0,Piedmont,Barolo,,Nebbiolo,Ciabot Berton
84748,Italy,"Boroli is a young and dynamic winery to watch. This Barolo from the gorgeous Cerequio cru is ripe with traditional aromas of wild berry, leather, soft spice and white truffle. Extra character is added by slightly oddball aromas of carrot and smoked ham that work overall to the wine's favor. Drink after 2015.",Cerequio,93,80.0,Piedmont,Barolo,,Nebbiolo,Boroli
84771,US,"A quintessential, cult-style Napa Cabernet, this has a soft creaminess that's reminiscent of milk chocolate. The fruit is terrifically ripe in blackberry jam and cassis liqueur, with a strong but balanced application of sweet oak. Really complex, it's a Cabernet that will stand against the best of Napa Valley.",Veraison Stagecoach Vineyard,96,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Krupp Brothers
84901,US,"Part of a Limited Release series, this may be both the most expensive and most alcoholic Cabernet ever made by Chateau Ste. Michelle. Superripe and saturated, it's propped up by balancing acidity, but the alcohol suppresses nuance and terroir. It's a wine to sip slowly, like a young Port.",Druthers,89,80.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Chateau Ste. Michelle
84955,Italy,"Ambrosan takes Amarone intensity to the next level. The wine is plump, rich and loaded with dark fruit, spice and smoke. Possible food pairings include red meat or roast pork that would match the stamina, but also the overall softness of the tannins.",Ambrosan,93,80.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Nicolis
85101,US,"Forward in cherry and blackberry jam flavors, this Cabernet has been generously oaked, giving it a buttered-toast smokiness. It's soft and mellow, making it drinkable now.",,91,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Celani Family Vineyards
85276,France,"This wine is on the dry side of Brut. It is rich, at the same time crisp with a delicious creamed pear and apple flavor, lifted even further by pineapple acidity. Congratulations to Philipponnat for indicating disgorgement date and even the dosage on the back label.",Grand Brut Blanc,93,80.0,Champagne,Champagne,,Chardonnay,Philipponnat
85446,Italy,"Bright cherry and wild berry aromas are enhanced by spice and oak nuances of tobacco and leather. Count on a bright future for this Brunello Riserva as it integrates with more time in the cellar. The wine is compact, fresh and persistent in the mouth.",Riserva,91,80.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,La Fornace
85451,Italy,"Bursting red fruit stands opposite sophisticated oak-driven aromas of spice, coffee and tobacco to create a successful aromatic union. You can taste the wood rendering with more precision in the mouth, and the texture is consequently rich and smooth",Riserva,91,80.0,Tuscany,Brunello di Montalcino,,Sangiovese Grosso,Domus Vitae
85481,France,"Still young, of course, but already the wine is showing great fruits, smoothed by wood, offering style and sophistication. As it opens up, the flavors of pears and sweet apples join the toast and the ripeness. This is on the path to greatness; give it 5–6 years and more.",Clos des Mouches Premier Cru,94,80.0,Burgundy,Beaune,,Chardonnay,Joseph Drouhin
85557,US,"Young and oaky now, with toast, vanilla and woodspice aromas and flavors that tend to dominate the underlying cherry, cranberry and raspberry fruit. Feels fat and sweetly opulent, with smooth, fine tannins. Should develop gradually over the next decade.",Perspective,92,80.0,California,Rutherford,Napa,Cabernet Sauvignon,Tres Sabores
85612,Argentina,"A gorgeous 100% Malbec with freshness, depth and complexity, this smells like graphite, cola, bacon and blackberry, then feels strapping—like granite. Smooth, deep berry flavors are matched by spice and leather, while the finish is oak driven, with coffee, coconut and chocolate notes. Drink now–2018.",Aluvional,93,80.0,Mendoza Province,La Consulta,,Malbec,Zuccardi
85614,Italy,"This opens with inky, dark concentration and offers many of the beautiful aromas associated with the Cabernet family of grapes: Dark berry, prune, dried spice and chocolate. It delivers impressive intensity and persistency, with well-formed tannins and mocha softness on the finish.",Il Pino di Biserno,93,80.0,Tuscany,Toscana,,Red Blend,Tenuta di Biserno
85737,France,"Dominated by toasty, mentholly oak, this is a dark, vibrant purple-hued wine that features plenty of intensity, just not a lot of midpalate richness or complexity. Could improve over time, or could fall apart, so opt to drink it on the young side just in case.",Cuvée des Générations Gaston Philippe,87,80.0,Rhône Valley,Châteauneuf-du-Pape,,Rhône-style Red Blend,Château de la Gardine
85889,US,"Give this dramatic young wine a little time in the decanter or the glass to gain its stride. Right out of the bottle, it's tough as nails, but a bit of breathing softens it, bringing out a vast core of sweet black currant. Lots of new oak adds to the sweetness in the form of buttered toast. Should age well, if you're in the mood to cellar it, through 2017 or so.",,92,80.0,California,Diamond Mountain District,Napa,Cabernet Sauvignon,J. Davies
86077,US,"Easily the best Merlot from Livermore Valley in memory, which is not a back-handed compliment. It's a bone dry, tannic wine stuffed with complex, interesting fruit, currant, herb, tobacco and cedar flavors. Really very fine, and drinkable now despite the tannins. Its longterm future is controversial, though, so open over the next 3 years.",Estate,92,80.0,California,Livermore Valley,Central Coast,Merlot,Picazo
86224,US,"Smells and tastes overripe, with a stewed prune note to the black currants, and a bitter aftertaste. New oak also stands out. Feels clumsy.",Hommage Artist Series Reserve,83,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Clos Pegase
86959,France,"A mature, beautifully balanced wine, with great fresh raspberry and red currant flavors. It is rich, dense, balancing toast, yeast and fresh fruit. With its dry edge, think of this as a food wine.",Brut Rosé,91,80.0,Champagne,Champagne,,Champagne Blend,Ruinart
87234,France,"Literally timeless, L'Intemporelle is an elegant, almost discreet style. It downplays the rich fruit to present a stylish wine, with citrus highlights over ripe yellow fruit. This 2005 is still young; age for 3–4 years.",L'Intemporelle Brut,91,80.0,Champagne,Champagne,,Champagne Blend,Mailly Grand Cru
87290,Italy,"Here's a ripe and very succulent blend of Corvina, Merlot and Cabernet Sauvignon that shows bright aromas of black cherry, tobacco, cured beef and leather. The wine holds its own on the palate thanks to its thick, rich texture.",Vajo,88,80.0,Veneto,Veronese,,Red Blend,Fabiano
87304,France,"A successful expression of serious tannins, while balancing them with firm, dark fruits. The dry edge does demand some aging, five years or more, to bring out the weight of this solid wine.",Premier Cru,90,80.0,Burgundy,Nuits-St.-Georges,,Pinot Noir,Manuel Olivier
87448,US,"Just gorgeous now, and should age for a while. Shows the clarity and articulation of most Pinot Noirs from this vineyard, with massive flavors of cherries, raspberries, oranges, vanilla and cinnamon spice. Yet rich acidity and finely ground tannins provide the structure for balance. Drink now through 2012.",Pisoni Vineyard,94,80.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Patz & Hall
87928,France,"There's not too much fruit going on here; the aromas and flavors tend more towards caramel, vanilla and cinnamon, with just a faint lemon tone as a backdrop. After a kiss of softness on the palate, this wine finishes with mouthwatering crispness. Though impressive, this wine is a bit disjointed and could use a few years to integrate.",Grand Cru Brand,89,80.0,Alsace,Alsace,,Pinot Gris,Josmeyer
87995,Argentina,"Like the winery's Gran Reserva '08, this is a saturated bomber that rides along the edge of overripeness. Aromas of baked berry, cassis, vanilla and coconut are rich and oaky. It feels tannic, with a beam of shrill acidity that props up flavors that otherwise might seem raisiny or pruney. Chocolate and wood resin tones pile up on the finish.",Matilde Single Vineyard,90,80.0,Mendoza Province,Agrelo,,Malbec,Lamadrid
88001,US,"This huge Petite Sirah shows such powerful blackberry, raspberry and Kahlua flavors. It's deliriously rich, so don't look for subtlety.",Ne Cede Malis,90,80.0,California,Stags Leap District,Napa,Petite Sirah,Stags' Leap Winery
88079,US,"Tough and gritty in tannins, this Cabernet is still raw. There's a flattering core of ripe blackberry and black currant fruits, but the wine doesn't show the approachability of other 2007 Cabernets. Give it another five years in the cellar, but no guarantees that the fruit will outlast the tannins.",Reserve,88,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Mount Veeder
88200,US,"Ripe, almost overripe, with pie-filling flavors of cherries and blackberries that veer past currants into suggestions of raisins. Feels fat, opulent, rich, heavy, and that impression is compounded by lots of toasty, sweet oak. Dramatic, but lacks subtlety and control. May develop in the bottle over the next 4–6 years.",Pisoni Vineyard,89,80.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Patz & Hall
89147,Australia,"A big, burly, concentrated Grenache, Yangarra's High Sands bottling seems capable of evolving nicely over the next 3–5 years, although it is supple enough to drink now. Black cherry preserves gain structure on the finish in the form of finely dusty tannins.",High Sands,88,80.0,South Australia,McLaren Vale,,Grenache,Yangarra Estate Vineyard
89644,US,"This very dense, tannic Pinot Noir represents a triumph for both the winery, the vintage and the region it represents. A multi-clone blend (hence the name) with high, cool-climate acidity and aged in 100% new oak, it's still young, fresh and tight. The astringency throws a cloak over the raspberries, cherries, rosehip tea and Indian spice flavors, which reveal themselves only reluctantly. But they're there, in an imposing texture of velvet and silk. This enormous wine demands time. The window seems to be 2012–2015.",Ten,97,80.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Sea Smoke
